Date,walk_forward,fixed_6_30,hindsight_20_200,nifty100
2020-10-21,2622623.6752935383,989750.9173638901,3392254.220393061,2068795.1564244877
2020-10-22,2603517.783430785,987787.9165430218,3373464.399404609,2062517.120024776
2020-10-23,2590279.4914033124,988924.4569999733,3355881.697643663,2069947.655405362
2020-10-26,2565911.542454821,976451.3959794405,3327069.004014558,2041755.0216510505
2020-10-27,2631189.1219496336,982142.2024406112,3377434.8969747773,2064030.2742172794
2020-10-28,2586896.718830652,970631.051908256,3333373.659233863,2038151.0340654803
2020-10-29,2595392.375751165,967252.3915332648,3329017.4912206186,2031004.0073822625
2020-10-30,2597805.8845598176,966808.6145644453,3332190.390942053,2026598.6757704564
2020-11-02,2590008.259255468,960087.2615071126,3317475.7511663255,2031562.414229711
2020-11-03,2597062.357137331,962043.4285874171,3337902.470476627,2054916.0014527864
2020-11-04,2619552.7128420444,965821.9770376164,3396034.920924549,2071830.317155155
2020-11-05,2668812.951829478,985638.8027272352,3446557.1131154834,2108241.0772282626
2020-11-06,2679477.044234466,986464.7986732341,3459745.6790094804,2130864.3743290245
2020-11-09,2729400.9763629357,997664.000892077,3512428.8769690925,2164720.9464138057
2020-11-10,2630066.408616536,995206.3136860419,3422909.7103616577,2188488.8965668827
2020-11-11,2682927.9481991595,1005557.6039301935,3491941.342461278,2209594.6902827383
2020-11-12,2692997.9523395556,1005213.9145937738,3492971.341839889,2202406.843219651
2020-11-13,2713005.1969621773,1006088.9549751646,3515125.79343912,2209356.9801220656
2020-11-14,2719987.913826579,1009093.977595797,3531673.1986999763,2219750.4713446754
2020-11-17,2713843.2909300663,1020764.6302825186,3530702.2887736172,2236337.7330951425
2020-11-18,2719291.8564311024,1026097.0071973543,3527633.4332361505,2247018.8076367
2020-11-19,2692112.608846719,1014841.4201004128,3488246.3466716395,2219750.697815243
2020-11-20,2706707.793081106,1020492.7060858227,3518338.521941066,2236568.4376064283
2020-11-23,2719350.453672065,1027136.0033001973,3566677.455536954,2249573.49935702
2020-11-24,2723825.0376651003,1034624.1971014019,3585986.190417468,2270542.7297957945
2020-11-25,2680291.9292473546,1016122.8526915748,3516782.4857155946,2236269.497230093
2020-11-26,2701642.388213287,1028110.0481159089,3557189.9050399666,2258326.892903834
2020-11-27,2722383.2510688715,1031372.2984020644,3571448.8287438466,2257018.244251842
2020-12-01,2746910.5723855104,1042192.378216752,3616616.6005900097,2282085.4290900296
2020-12-02,2779998.380854303,1043532.5624421221,3631943.2697363887,2285281.5572735495
2020-12-03,2803710.4335570787,1058812.8496780987,3645989.588141489,2291494.6324532703
2020-12-04,2843132.469066053,1065893.9951054093,3692761.319183716,2311486.4124614843
2020-12-07,2852818.136973245,1075176.9372161096,3702965.063044285,2328949.290363386
2020-12-08,2847963.442796749,1071482.723427814,3704144.5659992974,2334445.0115961097
2020-12-09,2853653.8039799645,1073871.5295696112,3725925.6949729086,2355083.477647342
2020-12-10,2832111.80637978,1077138.918739837,3709718.0997454245,2348638.8030504957
2020-12-11,2813694.6402931996,1079278.9870537822,3687912.8865104686,2354748.679303946
2020-12-14,2829478.4058699645,1088593.8858026238,3709062.9849084034,2362541.3655787874
2020-12-15,2837668.6181621603,1083446.30675024,3718665.708649902,2363292.9948981307
2020-12-16,2866625.962533054,1095700.3521130783,3755435.2518486506,2382305.647160102
2020-12-17,2878324.1969294786,1095319.7395937166,3774351.8988075843,2390409.717297912
2020-12-18,2888112.5357061746,1098365.6404967476,3787709.2811039663,2393881.7665553857
2020-12-21,2778984.1921644234,1054588.5447319385,3684106.390066042,2317671.9531292487
2020-12-22,2819170.582002996,1070272.9188608958,3766142.472866324,2342851.5870818156
2020-12-23,2851996.9984424594,1088753.0850869727,3817116.6850328846,2368403.6471704035
2020-12-24,2871411.775720111,1093313.2190351153,3838804.0515748616,2391941.946712697
2020-12-28,2886515.418617407,1099904.7288019867,3854276.81915508,2413416.1153581403
2020-12-29,2897297.965245355,1098248.9635945398,3871511.8041562526,2422185.5162250814
2020-12-30,2911787.8840976423,1096242.600908072,3884364.1496304544,2430921.5654374138
2020-12-31,2917147.4490805925,1098546.9102503103,3894307.884052771,2431292.8874131367
2021-01-01,2945556.198191916,1105986.8292172826,3910385.460518619,2439349.2165059806
2021-01-04,2963905.1158427773,1121861.0992191958,3948014.0276256152,2461663.195388096
2021-01-05,2966780.3885152577,1132473.593033602,3956513.700597424,2476972.637841639
2021-01-06,2963226.351142579,1131180.6933373027,3955901.9000250553,2468278.5978306993
2021-01-07,2965278.3930268907,1125963.8029051353,3917026.215197732,2468224.886202834
2021-01-08,3015923.5360807385,1136963.9735786598,4005490.3508456787,2504240.2500542914
2021-01-11,3031110.3469856214,1141367.7580638574,4083476.964832883,2526241.9610189446
2021-01-12,3024399.5955982637,1140118.1643450886,4067814.583303768,2537167.0201934474
2021-01-13,3027234.0462035146,1135487.7619893719,4051357.5092932284,2535325.215287859
2021-01-14,3026068.3898989432,1139350.6072055015,4024144.3241260974,2541760.9180495446
2021-01-15,2967834.421168879,1122260.383163764,3951741.9221784147,2512003.151043319
2021-01-18,2896604.5043614,1101203.660176766,3882970.1726228837,2482860.3374247933
2021-01-19,2942468.324325895,1110969.8204999906,3924653.7442080686,2524617.215779835
2021-01-20,2978937.73792411,1117321.3017233422,3956703.3065147237,2545141.6907046973
2021-01-21,2947828.8775352794,1107060.0809771903,3930566.5247524427,2534090.0599132963
2021-01-22,2888617.328374598,1096389.6099153871,3893915.578357175,2498409.3977017454
2021-01-25,2860135.719668624,1094285.307003436,3879531.9014494615,2475755.139184839
2021-01-27,2832603.5761925615,1086217.392259475,3838145.8403258855,2430611.431409794
2021-01-28,2820630.549633065,1077533.375934021,3791072.370824174,2406692.5052899634
2021-01-29,2770214.102184004,1067941.6032874195,3753793.7069137567,2371474.928699433
2021-02-01,2859321.523351166,1104637.2975179988,3853878.9340554043,2478152.4812247995
2021-02-02,2941015.8800399466,1119550.9612243723,3954093.7333608097,2540056.8817052417
2021-02-03,3000662.5894986624,1112599.4730419777,4015989.586627297,2563061.756321337
2021-02-04,3024957.537807529,1134104.2608161161,4021752.4316282044,2584280.35655867
2021-02-05,3047799.454084284,1136266.8810437352,4070513.5502617075,2586292.567893343
2021-02-08,3076054.3494441314,1149018.230334179,4086695.38466974,2618873.977243005
2021-02-09,3065261.182634517,1139039.8940965002,4070512.947328994,2617905.9933938636
2021-02-10,3077695.9258936285,1137030.0250174045,4079792.986096223,2618798.0702073877
2021-02-11,3084141.0293084886,1133079.7342455087,4099412.557141454,2631954.0766882095
2021-02-12,3099758.3646583837,1130513.829231521,4076972.9768405333,2631255.306934046
2021-02-15,3107021.2306264425,1148342.459226541,4091874.921224411,2658062.3248502915
2021-02-16,3117472.691846113,1148032.9288074358,4093577.858122888,2659211.3370351866
2021-02-17,3098734.138656787,1149085.995267324,4048200.058916878,2644757.7128073717
2021-02-18,3083149.755452169,1145962.5729682813,4019048.8194896095,2632817.0067006205
2021-02-19,3025062.889129022,1127719.5959720495,3974298.828397241,2607436.614464065
2021-02-22,2980542.109769468,1100854.534661195,3930620.730582719,2557135.2093326445
2021-02-23,2980329.3069107807,1110174.3839722492,3929348.963933535,2564326.4442832544
2021-02-24,3019219.325358349,1136057.3417401605,3971329.808510987,2607596.3729473986
2021-02-25,3048749.004312797,1150599.9291842193,3984724.1505929762,2627284.494115208
2021-02-26,2981601.0257842154,1120097.9573503367,3877079.077142388,2533739.4315865897
2021-03-01,3016467.673641808,1136147.3773461499,3955533.3148667603,2572064.3794413833
2021-03-02,3072281.628917999,1140934.0038980134,4021479.068248354,2601748.9316011467
2021-03-03,3117553.485902871,1164471.6782720059,4071612.235012781,2656629.9180933996
2021-03-04,3143163.622992288,1150158.489905589,4062213.770816972,2632290.201474156
2021-03-05,3111793.2407662687,1120731.1145898744,4023223.2022408303,2605597.789230913
2021-03-08,3116625.098967636,1126736.7868345666,4027908.168529187,2608090.871921319
2021-03-09,3127468.924846913,1123868.4214318271,4040534.7754018004,2626919.2049342105
2021-03-10,3139908.178340982,1130815.4998690728,4086902.622711223,2640595.261461217
2021-03-12,3112538.7956043826,1125894.7807584316,4055761.8911284106,2615577.7798625263
2021-03-15,3072265.22283928,1123557.670038175,4019434.3721444127,2598759.372445542
2021-03-16,3062780.7623585328,1125817.5674241337,4019442.384355902,2597432.357755659
2021-03-17,3008708.412704832,1108089.5084851757,3970512.9843678055,2562078.168486044
2021-03-18,2971207.9236751236,1091126.6384385766,3890287.476586286,2533343.300034664
2021-03-19,3031748.892831859,1106049.1004346912,3940866.067234261,2565262.270603939
2021-03-22,3081740.534605569,1112569.8305463782,3990504.9761974197,2567553.9235456632
2021-03-23,3133613.089748891,1120005.0097272042,4043199.3445521784,2583760.131904663
2021-03-24,3079634.466205925,1105688.7486064031,4021837.1070463527,2538451.120227921
2021-03-25,3014114.8665921087,1085386.778036128,3960998.477161492,2497180.297949154
2021-03-26,3041387.172255712,1099443.60399755,3995428.0151692503,2528770.44578033
2021-03-30,3088780.989397161,1114432.3877624618,4095781.2024703017,2581162.734678478
2021-03-31,3093863.947332656,1122605.562855741,4077645.4372731345,2558915.4236409618
2021-04-01,3136053.2878590543,1139386.9683403575,4120653.4351780675,2590966.8801886654
2021-04-05,3096220.638381286,1129246.4171231098,4120887.4790678057,2553411.070009347
2021-04-06,3177670.867153637,1136732.0907788821,4161550.6056042016,2563851.0003706994
2021-04-07,3186426.918801733,1140463.987167682,4175854.592005986,2587621.870520398
2021-04-08,3223546.4394866135,1162789.2616600888,4194789.528094437,2598601.018693616
2021-04-09,3246024.4276403696,1162353.8063584606,4231929.352244505,2593043.6596817505
2021-04-12,3129279.636891746,1107422.6862172727,4155051.132803368,2497259.830125605
2021-04-13,3098827.405808821,1122636.3115743897,4139190.7954090172,2529952.859198606
2021-04-15,3136896.1523217256,1128896.5868930237,4160376.230953602,2543728.9986729794
2021-04-16,3163023.076213031,1138570.6846299754,4216796.341699331,2553023.839288757
2021-04-19,3112283.1446659365,1124823.230934122,4182875.656546827,2508009.648828742
2021-04-20,3099955.189260402,1118733.3337159033,4142376.569964098,2500029.3847126244
2021-04-22,3102506.9677018956,1120544.5540253886,4123022.5711864294,2516913.6511281673
2021-04-23,3075702.9777165977,1116616.9479002447,4107611.231154588,2507677.6525221607
2021-04-26,3096704.695911087,1136450.9816369188,4099361.6595427175,2530974.39854111
2021-04-27,3137657.08380758,1145565.1665520787,4144968.957237026,2558918.5229799147
2021-04-28,3145106.277804487,1162162.8436410923,4157457.8659107625,2592923.453622356
2021-04-29,3145943.1088003707,1192802.3991755543,4153691.0014726506,2597983.0384602924
2021-04-30,3135249.4554345743,1194189.1462537192,4159846.3323941636,2556582.730989215
2021-05-03,3168189.669145571,1211105.0461137327,4180790.0018959357,2560120.318991979
2021-05-04,3158699.2569806846,1205702.6999191649,4089396.233787929,2538058.187046328
2021-05-05,3180953.1339328666,1223726.7549624718,4152972.8770976025,2562143.2946241093
2021-05-06,3179803.3840308585,1242143.145560094,4169307.764486458,2580330.017201856
2021-05-07,3200656.714406902,1270747.096079581,4152423.842506275,2596390.872417969
2021-05-10,3228693.616075877,1287111.3196497413,4191820.894035336,2617971.304009767
