symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
HINDUNILVR,92,2019-09-23,1969.75,2019-11-19,2056.199951171875,7953.3955078125,0.0,1012.0,8965.3955078125,57,bear_cross
ONGC,1332,2019-10-15,135.25,2019-11-19,133.89999389648438,-1798.2081298828125,0.0,0.0,-1798.2081298828125,35,bear_cross
HCLTECH,335,2019-10-16,542.25,2019-11-27,554.0250244140625,3944.6331787109375,0.0,335.0,4279.6331787109375,42,bear_cross
BPCL,721,2019-11-20,259.4750061035156,2019-11-27,248.3249969482422,-8039.156600952148,0.0,0.0,-8039.156600952148,7,bear_cross
BAJAJHLDNG,52,2019-09-26,3501.75,2019-11-28,3651.89990234375,7807.794921875,0.0,0.0,7807.794921875,63,bear_cross
TECHM,267,2019-08-23,682.75,2019-12-09,757.5,19958.25,0.0,0.0,19958.25,108,bear_cross
AXISBANK,263,2019-10-15,683.5,2019-12-09,717.5999755859375,8968.293579101562,0.0,0.0,8968.293579101562,55,bear_cross
TVSMOTOR,372,2019-11-29,487.7999877929688,2019-12-09,444.1499938964844,-16237.79772949221,0.0,0.0,-16237.79772949221,10,bear_cross
PNB,2152,2019-10-31,63.70000076293945,2019-12-10,60.79999923706055,-6240.803283691406,0.0,0.0,-6240.803283691406,40,bear_cross
HINDZINC,810,2019-11-20,215.6999969482422,2019-12-10,209.0500030517578,-5386.495056152344,0.0,0.0,-5386.495056152344,20,bear_cross
AMBUJACEM,931,2019-11-05,203.3500061035156,2019-12-11,195.8500061035156,-6982.5,0.0,0.0,-6982.5,36,bear_cross
APOLLOHOSP,7,2019-12-09,1465.0,2019-12-12,1390.449951171875,-521.850341796875,0.0,0.0,-521.850341796875,3,bear_cross
ABB,135,2019-12-13,1347.7161865234375,2019-12-24,1261.300048828125,-11666.178588867188,0.0,0.0,-11666.178588867188,11,bear_cross
CANBK,4002,2019-12-17,45.5099983215332,2020-01-07,41.4900016784668,-16088.026565551758,0.0,0.0,-16088.026565551758,21,bear_cross
KOTAKBANK,581,2019-11-29,323.0,2020-01-08,334.1700134277344,6489.777801513672,0.0,0.0,6489.777801513672,40,bear_cross
HDFCLIFE,222,2019-12-18,595.5999755859375,2020-01-21,598.25,588.305419921875,0.0,0.0,588.305419921875,34,bear_cross
CIPLA,11,2019-12-24,467.8500061035156,2020-01-27,458.8500061035156,-99.0,0.0,0.0,-99.0,34,bear_cross
JSWSTEEL,793,2019-10-31,234.3999938964844,2020-01-28,262.79998779296875,22521.195159912088,0.0,0.0,22521.195159912088,89,bear_cross
TATASTEEL,4369,2019-12-13,41.869998931884766,2020-01-29,44.625,12036.599666595459,0.0,0.0,12036.599666595459,47,bear_cross
TMPV,1041,2019-12-17,174.9499969482422,2020-01-29,176.10000610351562,1197.1595306396484,0.0,0.0,1197.1595306396484,43,bear_cross
INDHOTEL,1383,2020-01-24,139.82650756835938,2020-01-31,136.4326629638672,-4693.687088012695,0.0,0.0,-4693.687088012695,7,bear_cross
MUTHOOTFIN,256,2019-12-13,712.7999877929688,2020-02-04,748.3499755859375,9100.796875,0.0,0.0,9100.796875,53,bear_cross
GODREJCP,234,2020-01-08,708.5999755859375,2020-02-04,667.2999877929688,-9664.197143554688,0.0,0.0,-9664.197143554688,27,bear_cross
PFC,1995,2020-02-03,93.31999969482422,2020-02-04,91.16000366210938,-4309.192085266113,0.0,0.0,-4309.192085266113,1,bear_cross
AMBUJACEM,833,2020-01-07,196.8999938964844,2020-02-07,207.5,8829.805084228492,0.0,0.0,8829.805084228492,31,bear_cross
LT,99,2020-01-27,1359.199951171875,2020-02-10,1299.0,-5959.795166015625,0.0,0.0,-5959.795166015625,14,bear_cross
ABB,7,2020-01-28,1339.5999755859375,2020-02-14,1268.6500244140625,-496.649658203125,0.0,0.0,-496.649658203125,17,bear_cross
ADANIENSOL,574,2020-02-10,329.75,2020-02-18,314.6499938964844,-8667.403503417969,0.0,0.0,-8667.403503417969,8,bear_cross
GAIL,2189,2020-02-14,86.86666870117188,2020-02-19,79.63333129882812,-15833.775573730469,0.0,9339.734063,-6494.041510730469,5,bear_cross
BAJAJ-AUTO,56,2020-02-04,3284.5,2020-02-20,3090.89990234375,-10841.60546875,0.0,0.0,-10841.60546875,16,bear_cross
ADANIGREEN,930,2020-02-07,202.89999389648438,2020-02-25,185.89999389648438,-15810.0,0.0,0.0,-15810.0,18,bear_cross
BOSCHLTD,13,2020-02-20,14621.75,2020-02-25,14059.4501953125,-7309.8974609375,0.0,0.0,-7309.8974609375,5,bear_cross
INDIGO,126,2020-02-19,1471.050048828125,2020-02-27,1391.449951171875,-10029.6123046875,0.0,0.0,-10029.6123046875,8,bear_cross
ASIANPAINT,98,2020-02-04,1867.6500244140625,2020-03-02,1797.949951171875,-6830.607177734375,0.0,0.0,-6830.607177734375,27,bear_cross
BAJAJHLDNG,2,2020-02-04,3600.800048828125,2020-03-02,3386.64990234375,-428.30029296875,0.0,0.0,-428.30029296875,27,bear_cross
AXISBANK,252,2020-02-28,735.8499755859375,2020-03-02,697.2999877929688,-9714.596923828125,0.0,0.0,-9714.596923828125,3,bear_cross
BHARTIARTL,475,2019-11-18,385.8064880371094,2020-03-05,507.226806640625,57674.65133666992,0.0,0.0,57674.65133666992,108,bear_cross
BAJFINANCE,444,2020-01-29,421.2999877929688,2020-03-05,428.6400146484375,3258.9719238280995,0.0,444.0,3702.9719238280995,36,bear_cross
AMBUJACEM,878,2020-02-28,211.6000061035156,2020-03-05,208.1000061035156,-3073.0,0.0,0.0,-3073.0,6,bear_cross
UNITDSPR,28,2020-01-29,655.9000244140625,2020-03-09,645.0999755859375,-302.4013671875,0.0,0.0,-302.4013671875,40,bear_cross
POWERGRID,1682,2020-03-09,107.2125244140625,2020-03-13,93.4312744140625,-23180.0625,0.0,0.0,-23180.0625,4,bear_cross
TORNTPHARM,198,2019-11-28,937.125,2020-03-17,980.0750122070312,8504.102416992188,0.0,0.0,8504.102416992188,110,bear_cross
MUTHOOTFIN,215,2020-02-18,873.9000244140625,2020-03-17,714.7000122070312,-34228.00262451172,0.0,0.0,-34228.00262451172,28,bear_cross
