symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
HINDUNILVR,8,2016-02-19,833.9296005249023,2016-05-05,856.8525000000001,183.38319580078223,30.372935486846977,0.0,153.01026031393525,76,bear_cross
PIDILITIND,359,2016-04-12,304.76,2016-05-06,293.76375,-3947.653749999991,254.6587804519075,0.0,-4202.312530451898,24,bear_cross
CANBK,2512,2016-03-11,34.59606680870056,2016-05-10,37.964832344055175,8462.339024810786,217.46687968543523,0.0,8244.872145125351,60,bear_cross
BANKBARODA,747,2016-02-19,137.091875,2016-05-18,139.65,1910.9193750000136,245.16012473120873,0.0,1665.7592502688049,89,bear_cross
BHARTIARTL,356,2016-04-18,320.7913725280762,2016-05-20,310.96551086425785,-3498.0067523193256,265.788523061612,0.0,-3763.7952753809373,32,bear_cross
ZYDUSLIFE,345,2016-05-12,336.84,2016-05-23,322.8907621765137,-4812.487049102763,268.8924546179385,0.0,-5081.379503720702,11,bear_cross
M&M,175,2016-04-12,620.04625,2016-05-24,634.2853125,2491.835937500008,259.33515462470314,0.0,2232.500782875305,42,bear_cross
DLF,970,2016-03-03,109.4228765296936,2016-05-25,122.44312500000001,12629.64101619722,264.58403428249636,1940.0,14305.056981914724,83,bear_cross
UNITDSPR,218,2016-05-09,520.0569097900391,2016-05-26,500.54548782348644,-4253.489988708474,263.1596940460415,0.0,-4516.649682754516,17,bear_cross
APOLLOHOSP,82,2016-05-23,1338.3374999999999,2016-06-16,1316.7,-1774.274999999985,257.65840153345,0.0,-2031.9334015334352,24,bear_cross
DRREDDY,183,2016-05-24,606.5124999999999,2016-06-21,614.2604878234864,1417.8817716980263,263.7467797887001,0.0,1154.1349919093263,28,bear_cross
SHRIRAMFIN,587,2016-02-08,165.99551212310791,2016-06-24,220.58632747650145,32044.808612442008,265.36774661885136,0.0,31779.440865823155,137,bear_cross
