Date,S0_naive,S1_realfill,S2_realcost,S3_pit,PIT_BUY_HOLD,BENCHMARK_N100
2020-06-05,2088241.5200602405,2100488.4600912174,1201141.2251178648,805606.9736183336,2107769.8997583156,1882756.6112818683
2020-06-08,2101080.14809674,2113433.7465292057,1208544.2810108091,802013.163292711,2119070.9979843954,1886851.1961234377
2020-06-09,2124219.1398875113,2138049.769508942,1222738.7329761412,804065.422516649,2097580.7637352794,1865782.2326925546
2020-06-10,2133595.0705515738,2148611.6070943912,1228906.5197193052,805350.8832100084,2112611.7638143823,1876785.394833488
2020-06-11,2113797.3787180777,2129313.708977326,1217890.6328174497,789611.3454597642,2070807.717957473,1838623.6853725843
2020-06-12,2135806.6671549673,2150871.4378896793,1230211.9645893003,792715.5369880846,2095633.814688112,1852508.2008479624
2020-06-15,2130506.6718546744,2146300.2833639225,1227630.0237323667,790465.5888145616,2061430.6980298425,1824676.052953733
2020-06-16,2136036.3794352408,2151477.4121328434,1230711.80141181,789018.0348671129,2063807.506439665,1841354.1945718837
2020-06-17,2154821.944239318,2170655.0124441227,1241821.0574695494,795603.5210655382,2063897.7584697686,1836301.5356012
2020-06-18,2193832.981119811,2210882.498451813,1264850.7560932066,797286.720551317,2094771.592738037,1870638.8527726626
2020-06-19,2224331.2718302603,2242144.7507253727,1282772.8910114195,804132.7239006212,2127853.446517389,1898286.174764775
2020-06-22,2271484.100992858,2289394.274345978,1309321.773804604,811884.3523053599,2164999.5704691126,1914064.155771421
2020-06-23,2308295.511210143,2325591.764534577,1329386.9873011957,821862.3770532628,2207224.6286008954,1944396.8918017002
2020-06-24,2258145.842173278,2274025.7948080143,1299782.8045771967,807882.8225564976,2166939.7407819727,1915036.3410650108
2020-06-25,2249001.967234313,2263879.820076569,1293858.2406276118,811544.9074258824,2170456.0687421137,1912580.705559228
2020-06-26,2222322.5769450064,2236397.979225739,1278112.8955958735,812939.528183939,2177599.0613158555,1927954.4053544048
2020-06-29,2189046.961741149,2202133.765450104,1258588.0163844477,807003.3735513707,2151320.4472417813,1914417.7508822533
2020-06-30,2156519.0171305533,2168359.2201315006,1239205.790523852,805054.2035455724,2145923.455567102,1912587.2014172198
2020-07-01,2132161.377237975,2142884.1294332584,1224583.2957423578,804515.7637033482,2159194.7562021483,1932997.1328849746
2020-07-02,2166601.0878092637,2179136.4953695377,1244395.8884643672,807676.3820441731,2183526.1297219098,1955395.9200306924
2020-07-03,2206628.711924254,2219776.656075104,1267374.1549680587,815835.4363343999,2195047.3147667185,1966362.4716193571
2020-07-06,2231852.710489928,2245518.454475983,1281763.0434063924,815592.612005539,2221407.741115201,1992503.3227502832
2020-07-07,2252079.6854655137,2265969.8387838444,1293072.514013023,814867.8154299839,2229597.2761639333,1999560.0116963065
2020-07-08,2205500.6858622422,2217440.1527792057,1263852.256667153,804904.9651068472,2214791.6361787366,1983652.0855134968
2020-07-09,2191064.034983336,2201096.635689362,1253962.4172397973,807498.8468707242,2227186.17038986,2001791.6018562461
2020-07-10,2190011.4430033555,2201913.365730866,1253943.6832928343,809241.9352191129,2214409.219681236,1993918.1309237743
2020-07-13,2193851.387705504,2206053.866158112,1255815.7536418443,818312.8289699485,2216736.089516163,2000233.8937463039
2020-07-14,2157759.7716471544,2169119.4105306705,1234186.9709688332,816845.2926923727,2177319.4081989885,1966400.6806770025
2020-07-15,2158098.2892863145,2169647.9765096745,1234525.76561605,827470.2047063803,2171215.420855813,1966762.036735579
2020-07-16,2166397.7663370958,2176198.899849518,1237401.116612459,828818.0124246909,2187977.2054974576,1987228.4467748094
2020-07-17,2214098.9503886094,2218550.690590485,1260153.2571791413,844720.0652869424,2227350.8116742168,2017519.7630700525
2020-07-20,2206917.723643004,2210893.431984528,1255832.4335097077,848060.3442328653,2244144.01423572,2038246.233224766
2020-07-21,2210032.8394266954,2213328.24143277,1257180.2666395905,854223.6117346963,2252705.513620159,2060957.0639781128
2020-07-22,2195379.711535155,2199076.92578183,1248216.5575067622,847340.1922248086,2249946.108841511,2054650.8365182015
2020-07-23,2216212.209376036,2219168.7208028873,1259624.580455981,854999.8798011026,2263952.386698117,2070347.482689591
2020-07-24,2213157.6498057237,2216706.8214040836,1258237.9180261714,854020.3684638223,2238229.66805473,2063656.1931808726
2020-07-27,2217202.460371672,2218996.2595716557,1258647.1676184423,852924.1835468535,2215463.349304707,2051497.6072920375
2020-07-28,2245715.2394739976,2247914.0464330753,1274242.4675518223,867290.9322632496,2243742.070588202,2080165.4311509288
2020-07-29,2243191.5083033433,2242538.206566437,1270223.3960649823,861669.2149542737,2253360.941210776,2066040.6053917427
2020-07-30,2227911.9047839036,2228669.3536497196,1261918.26142271,859386.2304087877,2235413.408184355,2051928.754921824
2020-07-31,2239512.095503508,2239141.4987608036,1267361.33037051,854405.4822910818,2247205.9361391547,2050386.411898101
2020-08-03,2208021.15672177,2206887.0596128544,1249025.1365228537,844973.0301057935,2228130.8521257434,2020020.2177456168
2020-08-04,2215941.8339983816,2213378.220318421,1251821.7755360068,847506.1936184036,2248087.1143920994,2054361.3764622104
2020-08-05,2231640.1961848135,2228206.1333776554,1260226.4496540488,852831.7505336868,2263239.4163735104,2055570.9154434379
2020-08-06,2249029.5786539903,2244257.972546204,1268480.4349119128,863146.9802547562,2276229.698285692,2073754.0663365975
2020-08-07,2259652.390272795,2255418.143738373,1274820.5580732287,863821.5435787308,2292240.2582706604,2076641.8348555407
2020-08-10,2314837.8901144853,2311346.2917238316,1306506.4338361681,876043.3297725784,2318753.6337606385,2089711.5505458964
2020-08-11,2308695.3917357316,2306590.4815927586,1303785.1084806384,872768.6398616898,2318159.3074985873,2096678.0701220294
2020-08-12,2325868.2547709337,2325501.781742676,1314502.2975446642,871111.5305019486,2321726.8773955866,2094284.9219097411
2020-08-13,2351223.900284468,2350338.467184647,1328588.6124479235,872495.4445034134,2343913.9933258896,2095209.0895655071
2020-08-14,2336831.8010718217,2334212.1522356113,1318753.49839869,863079.3463597038,2320624.7215425195,2073000.0337152826
2020-08-17,2348706.5417525163,2346078.7557245335,1325578.5203026817,866227.6395878532,2347473.666074157,2084919.679616235
2020-08-18,2342453.7029768815,2339262.355616196,1321629.9653786705,865857.2402043083,2374944.7836185647,2110334.8354085
2020-08-19,2346102.4006354203,2344231.8818346104,1323527.6328745466,862642.2585519013,2387774.3487269236,2114602.739425855
2020-08-20,2323608.7276293626,2319114.945673569,1308501.611122982,859153.645438498,2389680.8081113514,2098955.2427478675
2020-08-21,2322245.7223154893,2317113.5064149937,1307355.0829514428,859218.0677712617,2395957.8852940616,2109334.087830904
2020-08-24,2320478.9193674913,2315624.5343004307,1305891.1877778193,858979.844153708,2402730.104826453,2124547.25282766
2020-08-25,2326620.9931284776,2321169.881308182,1309264.1672471187,858770.7311776337,2406835.0713862083,2125709.3840142926
2020-08-26,2348721.2987944474,2342323.3813444218,1321324.2667058131,869491.9043801484,2424637.7248993493,2138689.614897118
2020-08-27,2359843.6468893876,2353537.9629980167,1327785.9235070369,877648.1652077371,2432968.6455639857,2141426.8460942316
2020-08-28,2381947.043184935,2375944.925528153,1340569.1632149837,879012.0028623801,2457423.4063852946,2156465.6263896315
2020-08-31,2303084.0119749894,2296005.245052918,1295994.047622027,854775.4401334983,2366103.1440627784,2102408.2247208534
2020-09-01,2322466.3728548875,2317025.2832056126,1307426.3183550728,860891.8059171897,2389920.1489960323,2118944.748294038
2020-09-02,2348178.1301371446,2345859.0652605137,1323233.6462429566,868418.508078119,2420086.0072765867,2132845.2659504283
2020-09-03,2355155.01032704,2351556.8321043095,1326467.5073746247,871771.0181847136,2439957.108937869,2133389.5678400807
2020-09-04,2322541.2153193345,2317060.7287355503,1305914.933856734,855591.8584094733,2392671.6837315788,2097078.8265781603
2020-09-07,2324678.720419585,2320049.7429987034,1307110.6171551782,852983.2860992638,2382925.7870281404,2099514.5039607114
2020-09-08,2306365.829018294,2301164.5198675236,1295959.3763672314,842387.6342770756,2351251.9976021014,2091540.3970548091
2020-09-09,2291572.777964293,2292354.813658341,1290058.2399623925,850383.0359710875,2344893.051785465,2084756.6040932804
2020-09-10,2324373.381910979,2325386.6728406986,1307778.946352717,854956.5186523619,2365757.7931758547,2114873.0475800466
2020-09-11,2332067.9293600908,2332640.6382852634,1311835.7440364328,861189.97771619,2380399.7948125782,2119791.6527659297
2020-09-14,2386937.026863753,2388661.322029694,1342470.9484439162,878976.6045237334,2394395.563991262,2115610.8162864866
2020-09-15,2392641.4094931474,2394707.4033742985,1345891.5658755568,879086.9426874585,2412344.128355933,2131408.0917263175
2020-09-16,2407675.524025618,2407213.9277425846,1351975.5026389929,884272.3494678008,2425502.89613402,2145989.575290921
2020-09-17,2405080.4360434404,2404782.88835965,1350615.7685539098,881476.9750476348,2413053.949096003,2130213.735978086
2020-09-18,2403469.179482161,2403563.5829092106,1349920.7144920202,883506.6944385039,2419598.592153399,2129104.026376556
2020-09-21,2352549.961464583,2353777.813362702,1321839.3035728307,856457.310100125,2329088.3921288326,2079187.7305336613
2020-09-22,2342131.7904135576,2345072.032829865,1316109.834673335,854134.9198304567,2297407.732545628,2060381.5004218132
2020-09-23,2336130.8563315263,2338816.3470388493,1312585.9386009474,850977.9036408815,2283313.055847542,2056162.0633712404
2020-09-24,2268891.5711752763,2271551.312203034,1274729.154116084,825265.969146863,2209708.936657993,1997726.0412475052
2020-09-25,2317325.9052206865,2321297.7822652897,1301730.681560386,845137.8017416028,2285007.796215072,2044180.1878903122
2020-09-28,2324807.997933089,2328310.7244649967,1305310.8318986995,856559.4080036205,2350560.23197986,2078710.8315641617
2020-09-29,2324610.515633284,2327553.3415304264,1304853.0464677913,858026.2604053539,2333361.359640916,2076573.862204501
2020-09-30,2332153.059395491,2334417.937416657,1308701.3810930355,857480.3342427339,2330436.283903337,2082319.837180002
2020-10-01,2340017.575966536,2341900.7026449284,1312903.5176897151,856593.7895922508,2365734.449859861,2111693.0204642643
2020-10-05,2387871.6115805497,2387031.4348531803,1337330.4461495888,868787.4041046031,2373273.868887583,2126250.4009901015
2020-10-06,2394290.0644156327,2385652.042580231,1336067.1952174748,872282.7097109427,2392526.937037018,2152774.596220854
2020-10-07,2416218.244866072,2414708.5815511784,1352360.396023139,877659.3579348197,2382116.6452075643,2164300.056371816
2020-10-08,2450279.015206038,2450740.066734894,1372634.634731635,894835.6731203665,2396015.1555864355,2181014.97103047
2020-10-09,2457898.6583334794,2463018.1754995426,1379560.8546718205,894270.0533083548,2402631.6221137564,2192937.497011019
2020-10-12,2466795.194954573,2469120.8703847965,1383009.7297328557,900820.3076418509,2386396.2898756727,2194436.920049524
2020-10-13,2483857.251961409,2483321.0454336246,1391006.4969142522,898568.5761049857,2370421.2780103614,2193810.312054234
2020-10-14,2458067.3192831865,2457545.782738312,1375635.1902439399,890961.325860845,2375570.148350985,2202178.246688768
2020-10-15,2405238.499886214,2398662.9261404118,1342743.6521427436,871382.9697207083,2325894.994064257,2150783.7341829096
2020-10-16,2400676.1421286454,2400002.766106232,1343380.6423771186,872627.5230349173,2354489.874570092,2166338.95226403
2020-10-19,2409082.672341048,2409393.4150930485,1348614.890317182,874986.5063764128,2375883.401997227,2186359.9776012218
2020-10-20,2437115.869377791,2433834.1947408756,1361024.6677811637,885184.0450421843,2383601.5916289357,2190716.9284092155
2020-10-21,2429599.666542708,2429451.7605825504,1358528.7396500602,883614.687711862,2391811.816912984,2196579.3851397387
2020-10-22,2426621.0297018876,2430223.068260773,1358260.140497882,881862.1898592412,2396681.860624364,2189913.5703576715
2020-10-23,2416607.956169783,2420645.1800619205,1352818.012095172,882876.8530672491,2408917.4502516426,2197803.071059014
2020-10-26,2390204.0809409013,2392900.8704458317,1337372.3853404112,871741.3444002569,2368318.780442154,2167869.049836466
2020-10-27,2413668.511070906,2408905.5092702946,1345228.878015778,876821.8955629766,2392795.5286470545,2191520.1882460923
2020-10-28,2378939.8949362626,2374581.648842438,1326137.7332022404,866545.1466310918,2363177.775592364,2164042.4530802923
2020-10-29,2394899.7413870683,2375161.3297201237,1326518.3279555058,863528.7978914678,2351374.860790572,2156453.9726893515
2020-10-30,2395414.8808524003,2375028.0292440495,1325667.341664098,863132.6094759405,2356918.727454728,2151776.5349192815
2020-11-02,2411465.261940657,2398254.572395905,1337738.1801779578,857132.0226832812,2368724.609031575,2157046.870911207
2020-11-03,2412679.669274031,2404867.8494039616,1339850.1475753186,858878.41961351,2390400.1415577033,2181842.9499739246
2020-11-04,2431245.4996878495,2427825.8308797916,1351017.8698625865,862251.7743134173,2401415.256515179,2199802.0200491766
2020-11-05,2459262.19764012,2444369.6650777897,1359101.001830107,879943.5368932494,2457744.2744684657,2238461.7804055787
2020-11-06,2455103.490761458,2441883.6147390446,1357063.122718143,880680.9569219359,2468810.6161554777,2262482.4611777207
2020-11-09,2483589.2043997636,2475290.5018850407,1375650.071170139,890679.2094091185,2502691.7390555376,2298430.267833194
2020-11-10,2500347.735115706,2500455.5694509586,1389539.5945733066,888485.0730108031,2520898.8353831517,2323666.303972949
2020-11-11,2526451.160042464,2538768.2901540836,1410752.4117119785,897726.3396123656,2554791.9610826643,2346075.749025684
2020-11-12,2517726.9731375566,2530484.9340444645,1406242.083430576,897419.5059026488,2559433.8796252282,2338443.926883562
2020-11-13,2536132.258919417,2548056.9701467594,1415919.156134891,898200.7110723265,2577295.3880605595,2345823.3561114077
2020-11-14,2543386.021126448,2566860.2665182194,1426375.279094028,900883.4892116683,2589863.875538653,2356858.826920743
2020-11-17,2576630.255654036,2586488.0049978336,1437321.911704349,911302.6360376568,2608915.5676141763,2374470.6417511506
2020-11-18,2615118.6048972,2621554.440376862,1456036.362687344,916063.1939514738,2636187.519711857,2385811.4591715056
2020-11-19,2565243.0637747636,2574938.251564606,1429690.090830595,906014.603035118,2614128.6075223163,2356859.0673798225
2020-11-20,2581992.088616072,2590987.517403229,1438494.416308195,911059.8717118758,2639119.014367038,2374715.596294849
2020-11-23,2598422.1411978593,2615931.1146169743,1452195.6398685283,916990.7730027693,2674638.5721713314,2388523.9477186757
2020-11-24,2611894.658730208,2628177.246712311,1458763.1409366436,923675.9681474227,2695443.986588621,2410788.3943271367
2020-11-25,2601477.614159285,2621215.5649190983,1454751.9844234295,907158.620826866,2664104.540586899,2374398.1911298167
2020-11-26,2613768.0118338456,2628893.952293976,1458046.4974626459,917860.365837242,2696154.8664620263,2397818.0161793632
2020-11-27,2636593.619667708,2642077.261482819,1465316.1248124994,920772.7877580184,2719857.1623760895,2396428.5356199034
2020-12-01,2643846.216973006,2648114.2248464664,1468856.854190246,930432.5731431502,2758540.1744954153,2423044.056875383
2020-12-02,2646708.9765555253,2643779.976341828,1466426.8939622797,931629.0423203963,2778751.425786801,2426437.601788896
2020-12-03,2696850.7540213456,2687376.3983236393,1490593.3841470636,945270.7434770125,2811962.7827564827,2433034.442861206
2020-12-04,2698425.7948996415,2681886.4631887516,1487639.4313424982,951592.5401994246,2837401.0000778018,2454261.0644055973
2020-12-07,2731066.598122298,2717901.484932526,1506394.4559841487,959880.0232926863,2862426.614981638,2472802.57997586
2020-12-08,2759100.433540999,2745494.0230184635,1521698.868543658,956581.9596025008,2861763.671086329,2478637.7579676434
2020-12-09,2764116.851723372,2743583.4710775455,1520625.628622088,958714.6014176863,2880549.30501037,2500551.0097114234
2020-12-10,2791521.4563681474,2770851.684136017,1534812.222805014,961631.6111527937,2874174.132826349,2493708.2639135104
2020-12-11,2780335.968544661,2758450.8733450016,1527959.1080207734,963542.1886139852,2880587.5189931886,2500195.531723669
2020-12-14,2806528.7581564775,2787801.09349881,1544165.5013923554,971858.2014659331,2894800.843997846,2508469.5524613056
2020-12-15,2800421.89975804,2781176.4831777653,1540383.717464438,967262.6245616362,2902816.531558022,2509267.6080169794
2020-12-16,2805352.9139792314,2778436.020958527,1538939.8852500825,978202.6037791655,2931881.4513692213,2529454.623578083
2020-12-17,2793101.244316756,2763916.2715688786,1530933.3759078889,977862.8063548491,2918342.135384504,2538059.2615699884
2020-12-18,2795321.8602988115,2759785.5283742985,1528764.7734184174,980582.0791819976,2920406.618341786,2541745.7705022395
2020-12-21,2692375.4001547685,2643284.1266256412,1464322.2468337922,941499.4331096099,2780421.316071805,2460828.670228997
2020-12-22,2712283.9157645097,2659737.9129263004,1473062.3931906,955501.8887828276,2820944.5754632056,2487563.586295392
2020-12-23,2745698.0684134355,2689856.0093618473,1488800.9861724381,972000.3289683745,2877527.6988668973,2514693.9323154627
2020-12-24,2766440.491554915,2712196.879112824,1501069.1359412675,976071.4556163237,2892223.177930862,2539686.132908781
2020-12-28,2789930.7550497884,2732701.1939870915,1511864.064791175,981956.1229018227,2928199.6773953927,2562486.7064760155
2020-12-29,2793954.2240134114,2735323.4988271794,1513322.539690467,980477.9141615883,2925604.7533923867,2571797.7709883875
2020-12-30,2800635.3580466146,2733057.846361359,1510433.2646714181,978686.7043657319,2935564.19816086,2581073.423799051
2020-12-31,2796395.597975814,2724956.724653443,1504305.2715885527,980743.9104204194,2939325.119922559,2581467.6813912485
2021-01-01,2821171.3375845784,2747971.610426148,1517085.39466976,987386.0074968354,2964871.240337549,2590021.6294949492
2021-01-04,2838858.0234976644,2768179.060728272,1528280.4586269744,1001557.9955034272,3014590.7449427387,2613713.8862467534
2021-01-05,2847935.5810538167,2768801.156660279,1528621.249520529,1011032.4554338471,3034298.6330164173,2629968.9541238244
2021-01-06,2853532.471274459,2766145.7431280217,1527174.7368137725,1009878.2002153413,3043830.598876175,2620737.905316355
2021-01-07,2846213.372130477,2760505.1459180913,1524069.0540096648,1005220.7445573823,3071369.642276798,2620680.876057492
2021-01-08,2867312.7111960286,2778519.4012815556,1533113.0945608756,1015041.3087053315,3117980.774748821,2658920.8175706696
2021-01-11,2867789.827788436,2781155.0730573735,1533511.6114416015,1018972.85207081,3128542.8706540223,2682281.5184079083
2021-01-12,2898660.3825446004,2825871.0581266484,1558286.3337240112,1017857.258900644,3145849.00277406,2693881.3907730486
2021-01-13,2938500.5413657064,2871573.834898194,1583538.6178960693,1013723.3990983979,3142292.5479238746,2691925.822250712
2021-01-14,2943063.7814474935,2887288.4092695317,1592071.314673413,1017172.0109758393,3151087.3684495897,2698759.0420459663
2021-01-15,2904559.3238211507,2851236.9961454473,1572236.9870366943,1001914.4621171968,3114858.0677870396,2667163.213260947
2021-01-18,2854437.5495901937,2794667.0941373906,1540966.3194723022,983115.7629899995,3050519.89574434,2636220.321974378
2021-01-19,2891934.3491125936,2827943.6878263555,1558309.5392296456,991834.6462491674,3112253.874884071,2680556.4167770147
2021-01-20,2918536.045111739,2850539.279386719,1570879.8442223214,997505.0245223464,3141873.671590927,2702348.6364517203
2021-01-21,2875961.267035567,2800133.1079847417,1543029.0058281564,988344.1687897723,3107576.8699990185,2690614.3744619912
2021-01-22,2825316.372252547,2752238.424074372,1516614.2411682748,978817.9488190692,3067597.9253593255,2652729.80825995
2021-01-25,2811563.820921981,2748417.1499197087,1514083.4062350634,976939.3014465088,3045743.2862750264,2628676.253663531
2021-01-27,2786591.100203597,2729957.219160279,1503941.254665697,969736.5519042725,2997528.2418490215,2580744.133579289
2021-01-28,2740384.145514571,2694725.790315827,1482897.9724382225,961983.7686141717,2980211.2207220006,2555347.796070309
2021-01-29,2730033.852141463,2689426.9410383306,1479986.3331830988,953420.5725180231,2930643.3720335113,2517954.9191133473
2021-02-01,2823772.640288436,2791498.461092194,1534405.0662541827,986181.19322478,3059770.4272163273,2631221.673439749
2021-02-02,2853444.654906356,2821429.778078278,1551101.6479497394,999495.5858334226,3141305.9090651856,2696949.751699457
2021-02-03,2873935.0603781575,2832955.5410787663,1555881.0859442293,993289.5425232743,3181376.234277613,2721375.579062072
2021-02-04,2966214.5630026693,2922741.174913605,1604346.3233506312,1012488.2580788658,3224562.407413242,2743904.79840895
2021-02-05,3020880.241721236,2976690.0252019963,1634406.4670121302,1014418.9690926598,3210800.53181276,2746041.298933211
2021-02-08,3026132.4616766805,2978654.3619711003,1635821.7452103724,1025802.9237053917,3258502.0192152294,2780635.1792862355
2021-02-09,2998101.9848357076,2952092.0151960454,1621013.9143387903,1016894.6172781306,3248499.223295185,2779607.4055303037
2021-02-10,2999103.4093733663,2953424.5417539678,1621690.228959762,1015100.2770986872,3266151.653272153,2780554.5836655884
2021-02-11,2979206.1172095174,2934327.2815877995,1611228.045076095,1011573.5969152766,3280766.870558754,2794523.2032927163
2021-02-12,2971583.8490858907,2927207.491865357,1607335.0987794031,1009282.8474773557,3271463.213711953,2793781.2723034695
2021-02-15,3010738.052054488,2966684.6187193,1629024.3815857996,1025199.6191105039,3301364.709450634,2822244.0917126494
2021-02-16,3015113.0096236104,2971181.8207799993,1631477.0656373133,1024923.2812765937,3316777.2330592144,2823464.0754654035
2021-02-17,3064114.8462286824,3021548.3138563237,1658461.3284732474,1025863.4218460736,3316887.926955228,2808117.6875348343
2021-02-18,3123190.619734847,3080333.8362485967,1690693.795338787,1023074.9406525311,3330327.513274266,2795439.4343029223
2021-02-19,3061029.9102621907,3017704.139166077,1656300.4831058157,1006788.254640263,3274024.4546712823,2768491.3596226177
2021-02-22,3018760.2882529134,2976983.852422913,1633449.761990835,982804.0760513959,3218492.7514278777,2715082.9643002884
2021-02-23,3027291.2803908223,2986762.835901459,1638313.2003933487,991124.5085905669,3250225.0192679553,2722718.383591151
2021-02-24,3065828.724318587,3024881.4653684697,1659225.0964504776,1014231.8997977059,3285497.2744175806,2768660.9859821936
2021-02-25,3102213.0597716207,3055819.984468659,1675622.9580898904,1027215.0086157601,3337797.453673034,2789565.192449927
2021-02-26,3003783.279170119,2967448.3176672063,1625999.5031708058,999983.9246695321,3238290.0850169407,2690242.088713015
2021-03-01,3019168.3441382283,2983753.6105482182,1634512.5174340839,1014312.2804091036,3299251.651098147,2730934.2713744873
2021-03-02,3033274.109072768,2997393.8858968816,1641961.6861734027,1018585.6116600441,3345124.311995672,2762452.3630177095
2021-03-03,3104340.5791922444,3068538.6560575566,1680206.370327497,1039599.216625254,3400670.474746155,2820723.2088240986
2021-03-04,3085591.1362868184,3050335.6745092473,1670128.7866101507,1026820.9072075294,3397452.0993569423,2794880.089654013
2021-03-05,3011594.772719466,2975792.435476502,1629333.068020368,1000549.1851069527,3333929.206685322,2766538.954819526
2021-03-08,3022693.643023574,2987045.6390859685,1635607.701801801,1005910.8373286324,3345053.9233216834,2769186.028903294
2021-03-09,3015931.4099760884,2980228.1082632146,1631866.8714032415,1003350.061930378,3330617.5267865127,2789177.3402828807
2021-03-10,3012881.5489760274,2976795.8064214787,1630006.5447888616,1009552.1683756905,3354139.6027525016,2803698.132128289
2021-03-12,2983290.955077254,2955138.565969666,1617499.964752823,1005159.1240208063,3327367.5018600672,2777135.384155323
2021-03-15,2985286.1858435506,2958487.551252564,1617502.2838749941,1003072.6340534843,3313613.6933070594,2759278.1463769446
2021-03-16,2995492.100607955,2967792.83103772,1620680.8097909465,1005090.1906810378,3313763.050187374,2757869.165356024
2021-03-17,2936550.6637450093,2907816.0579244695,1587520.2139121545,989263.2053372842,3237376.8101407853,2720331.2375013484
2021-03-18,2913497.159854018,2882806.8972875676,1572202.8323559393,974119.3536307929,3200482.906691771,2689821.4891200294
2021-03-19,2942305.7189360494,2911070.9566137395,1587681.3644604315,987441.601041998,3246513.9674686496,2723712.01352967
2021-03-22,2992537.977053725,2961485.236078461,1614131.9448339418,993263.0787493768,3265029.723774091,2726145.2160601644
2021-03-23,3014972.8406172628,2984025.3252279363,1625346.9747683373,999900.9443120027,3286178.9358628043,2743352.440797766
2021-03-24,2996721.943766677,2964664.2922079167,1613145.6930493289,987119.8916476106,3217243.2540626028,2695244.80640916
2021-03-25,2915253.198222243,2884396.909822663,1568836.4452335,968995.0088405623,3147950.8011160255,2651424.790133608
2021-03-26,2940256.4073286885,2907985.1061117253,1581609.7357303263,981544.4469509139,3195119.449935715,2684966.181258771
2021-03-30,2980227.026957595,2946953.471010407,1602658.148221171,994925.9040966048,3243565.546099321,2740594.6089339685
2021-03-31,2972042.484538161,2938860.9271261296,1598236.3992587687,1002222.6263637557,3250879.7592642447,2716973.1379304016
2021-04-01,2995499.727763259,2961944.8262350163,1610890.1627933146,1017204.4729137435,3313485.152609865,2751004.3316412703
2021-04-05,2967921.4315596456,2930938.385561188,1592867.0211992315,1008151.3466777815,3255973.9761444996,2711128.7943383465
2021-04-06,3001591.1401778096,2969401.2248251042,1612670.8080959788,1014834.2919255367,3283841.4613728225,2722213.5727142184
2021-04-07,3016211.076274001,2983966.7803670964,1619427.4128120968,1018165.9973115192,3320402.2473776266,2747452.7092113784
2021-04-08,3045231.611796462,3011481.5786153874,1634447.658173425,1038097.214451717,3343747.4533070684,2759110.011515472
2021-04-09,3075076.412150466,3040660.5021688542,1650201.9810188839,1037708.4553269611,3342357.573089296,2753209.388535291
2021-04-12,3003560.615641677,2971472.5070821843,1612569.6632088253,988667.8899506794,3159602.0642179428,2651509.234810842
2021-04-13,2986572.357951247,2956153.257692536,1603775.8542130252,1002250.0777345495,3225333.3354514693,2686221.6293543614
2021-04-15,3003259.4377852315,2973276.481569489,1612474.5124515858,1007839.0305949302,3221545.1488296664,2700848.6860169056
2021-04-16,3051281.2970991964,3020647.94098111,1638228.8040165273,1016475.7236262412,3248880.8737080176,2710717.6453584693
2021-04-19,3016779.210826003,2987107.507021149,1619990.6125797597,1004202.4821559043,3174795.410868028,2662923.0425452488
2021-04-20,2999603.876475417,2973301.5207540593,1611920.7810535536,998765.6368504148,3189659.8624644587,2654449.8577589253
2021-04-22,2979271.7837019796,2957507.8847372136,1602788.8371138843,1000382.6304192671,3204878.5142554105,2672377.0224791323
2021-04-23,2967953.435710036,2952219.709230622,1598813.5600623344,996876.2022878666,3202845.3666275293,2662570.539669014
2021-04-26,2987989.4193526143,2969657.4786398015,1607119.490395689,1014583.3276047854,3226771.1100737844,2687306.2665906213
2021-04-27,3027239.8423567647,3007706.9156515202,1627086.8791655288,1022720.1502298219,3269734.81997826,2716976.4287076597
2021-04-28,3047396.6868391866,3027011.7261678777,1637639.4508818374,1037537.9705525476,3304653.6126081133,2753081.757652546
2021-04-29,3073047.0748701924,3052356.73773404,1651350.616500734,1064891.884370907,3311380.084583761,2758453.8602108215
2021-04-30,3039904.9060164327,3019770.5391866765,1633655.2119292007,1066129.923219784,3295562.6004010444,2714496.3607711066
2021-05-03,3052921.2189741964,3033834.4382650456,1640614.3245960567,1081231.841601412,3304609.283626139,2718252.456610686
2021-05-04,3020223.1191206807,3002539.2630636296,1623621.7244373653,1076408.817584078,3286703.6564243142,2694827.6027417295
2021-05-05,3050296.150858962,3031200.2427389226,1639207.1637073848,1092500.0578031943,3324452.691649902,2720400.3863157504
2021-05-06,3065457.532572829,3046074.4764730535,1647225.58173717,1108941.5613584921,3344633.2779570883,2739710.4566112445
2021-05-07,3110340.545603835,3093831.7810079656,1671744.4053809596,1134478.1588621542,3365970.405252969,2756763.3501110533
2021-05-10,3161981.095957839,3145269.3658773503,1699567.1080176784,1149087.5601225302,3417691.032963614,2779676.750217272
2021-05-11,3151685.190135085,3135265.0461141667,1694163.1080787135,1136175.4924498007,3428645.610060003,2765889.030040933
2021-05-12,3114671.171336257,3097039.0647298894,1672320.172350048,1107552.4019194052,3404111.2922708485,2741747.1123459516
2021-05-14,3079529.70090779,3062249.7276327214,1653488.9202824822,1089425.1603041098,3360346.6215310046,2733132.2991326805
2021-05-17,3096368.8236494893,3078132.4934103093,1662118.2104741326,1103090.12902433,3411134.8751865653,2777323.7066948796
2021-05-18,3151141.9043074483,3132183.690035065,1691168.6678258171,1126250.9597128066,3467680.541151733,2812317.2620116426
2021-05-19,3153981.64382466,3137000.088350495,1692523.8984729208,1125332.6908682021,3463649.9727335037,2802667.3016271284
